customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,tenure_years,lifecycle_stage,avg_monthly_spending,price_tier,expected_total,spending_ratio,is_high_value,total_services,has_internet,has_phone,has_streaming,has_security,engagement_level,contract_level,has_long_contract,uses_paperless,risky_payment,uses_auto_payment,has_family,family_size,senior_with_dependents,single_senior,customer_profile,churn_risk_score,is_high_risk,value_risk_ratio,engagement_per_dollar,cluster,Churn_binary,segment_name
3170-NMYVV,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,930.9,No,4+ Years,0,4.166666666666667,Loyal,18.618,Low,1007.5,0.9230540406544374,0,1,0,1,0,0,Low,2,1,0,0,1,1,3,0,0,Adult with Family,1,0,465.45,0.0496277915632754,2,0,Budget Committed
7410-OIEDU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35,No,0-1 Year,1,0.8333333333333334,Growing,88.735,High,798.5,1.1098811757348344,0,4,1,1,0,1,Medium,0,0,1,0,0,0,1,0,0,Adult Alone,6,1,126.76428571428572,0.0500939261114589,3,0,High-Risk New
2273-QCKXA,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.05,49.05,No,0-1 Year,1,0.0833333333333333,New,49.05,Medium,49.05,0.98001998001998,0,3,1,1,0,0,Medium,0,0,0,0,0,0,1,0,0,Adult Alone,6,1,7.007142857142857,0.0611620795107033,3,0,High-Risk New
0731-EBJQB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No,4+ Years,0,4.333333333333333,Loyal,20.974038461538463,Low,1060.8,1.0271708419664722,0,1,0,1,0,0,Low,1,1,1,1,0,1,3,0,0,Adult with Family,3,0,272.6625,0.0490196078431372,2,0,Budget Committed
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099.0,No,4+ Years,0,5.333333333333333,Loyal,110.921875,High,7142.4,0.9937844723800991,1,7,1,1,1,1,High,2,1,1,0,1,1,3,1,0,Senior with Family,1,0,3549.5,0.0627240143369175,1,0,Loyal Premium
8028-PNXHQ,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,No,4+ Years,0,5.166666666666667,Loyal,22.97741935483871,Low,1503.5,0.9468926553672316,0,1,0,1,0,0,Low,2,1,1,0,1,1,3,0,0,Adult with Family,1,0,712.3,0.0412371134020618,2,0,Budget Committed
5630-AHZIL,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,No,0-1 Year,1,0.25,New,59.13333333333333,Medium,193.5,0.9120822622107968,0,5,1,1,1,1,High,0,0,1,0,1,1,2,0,0,Adult with Family,6,1,25.342857142857145,0.0775193798449612,3,0,High-Risk New
2673-CXQEU,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,No,4+ Years,0,4.666666666666667,Loyal,109.63392857142856,High,6188.0,0.9920019389238972,1,7,1,1,1,1,High,1,1,0,1,0,0,1,0,1,Senior Alone,3,0,1534.875,0.0633484162895927,1,0,Loyal Premium
6416-JNVRK,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,No,2-4 Years,0,3.8333333333333335,Mature,58.45326086956521,Medium,2559.9,1.0499629036666795,0,3,1,1,1,0,Medium,1,1,0,0,1,0,1,0,0,Adult Alone,1,0,1344.425,0.0539083557951482,0,0,At-Risk Mid-Tier
5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,No,0-1 Year,1,0.6666666666666666,Growing,60.28125,Medium,437.2,1.100524874486536,0,4,1,1,0,1,Medium,0,0,0,0,0,1,3,0,0,Adult with Family,6,1,68.89285714285714,0.0731930466605672,3,0,High-Risk New
0191-ZHSKZ,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,2-4 Years,0,2.5,Mature,70.37666666666668,High,2242.5,0.9410742143971474,0,6,1,1,1,1,High,0,0,1,1,0,0,1,0,1,Senior Alone,6,1,301.61428571428576,0.0802675585284281,0,0,At-Risk Mid-Tier
3887-PBQAO,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,2-4 Years,0,3.75,Mature,27.035555555555558,Low,1165.5,1.0429489927132447,0,1,0,1,0,0,Low,1,1,1,0,1,1,3,0,0,Adult with Family,2,0,405.5333333333333,0.0386100386100386,2,0,Budget Committed
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,0-1 Year,1,0.0833333333333333,New,79.35,High,79.35,0.9875544492843809,0,3,1,1,1,0,Medium,0,0,1,1,0,1,2,0,0,Adult with Family,8,1,8.816666666666666,0.0378071833648393,3,1,High-Risk New
8108-UXRQN,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,0-1 Year,1,0.9166666666666666,Growing,51.39545454545455,Medium,556.05,1.0148999192173056,0,4,1,0,1,1,Medium,0,0,0,1,0,1,3,0,0,Adult with Family,8,1,62.81666666666667,0.0791295746785361,3,0,High-Risk New
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,0-1 Year,1,0.5833333333333334,Growing,70.98571428571428,High,526.0500000000001,0.9427948012522528,0,3,1,1,0,1,Medium,0,0,1,0,1,1,2,0,0,Adult with Family,6,1,70.98571428571428,0.0399201596806387,3,1,High-Risk New
9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,2-4 Years,0,3.5,Mature,103.03571428571428,High,4359.599999999999,0.9924093014722746,1,7,1,1,1,1,High,0,0,1,0,1,0,1,0,0,Adult Alone,5,0,721.25,0.0674373795761079,0,0,At-Risk Mid-Tier
0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,4+ Years,0,4.083333333333333,Loyal,19.864285714285717,Low,987.35,0.9848231901654272,0,1,0,1,0,0,Low,2,1,1,0,1,1,2,0,0,Adult with Family,1,0,486.675,0.0496277915632754,2,0,Budget Committed
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,0-1 Year,1,0.75,Growing,102.08333333333331,High,893.6999999999999,1.02688051860959,0,5,1,1,1,0,High,0,0,1,0,1,0,1,0,0,Adult Alone,7,1,114.84375,0.0503524672708962,3,0,High-Risk New
4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,2-4 Years,0,2.9166666666666665,Mature,63.29857142857142,Medium,2175.25,1.0180126364158528,0,4,1,1,1,1,Medium,1,1,1,0,1,1,2,0,0,Adult with Family,1,0,1107.725,0.0643604183427192,1,0,Loyal Premium
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,No,2-4 Years,0,4.0,Mature,22.02083333333333,Low,991.2,1.0653094134247127,0,1,0,1,0,0,Low,2,1,0,0,1,1,3,0,0,Adult with Family,2,0,352.3333333333333,0.0484261501210653,2,0,Budget Committed
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,2-4 Years,0,3.8333333333333335,Mature,20.15434782608696,Low,917.7,1.009143354740394,0,1,0,1,0,0,Low,2,1,1,0,0,1,3,0,0,Adult with Family,2,0,309.03333333333336,0.050125313283208,2,0,Budget Committed
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,2-4 Years,0,2.4166666666666665,Mature,34.80172413793103,Low,978.75,1.0301097218678237,0,2,1,0,1,0,Low,0,0,0,0,0,1,2,0,0,Adult with Family,5,0,168.20833333333334,0.0592592592592592,0,0,At-Risk Mid-Tier
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,2-4 Years,0,2.5,Mature,85.67333333333333,High,2461.5,1.043736040609137,0,4,1,1,0,1,Medium,0,0,0,0,1,1,3,0,0,Adult with Family,5,0,428.3666666666666,0.048750761730652,0,0,At-Risk Mid-Tier
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,0-1 Year,1,0.0833333333333333,New,74.7,High,74.7,0.9867899603698812,0,3,1,1,0,0,Medium,0,0,0,1,0,0,1,0,1,Senior Alone,8,1,8.3,0.0401606425702811,3,0,High-Risk New
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,4+ Years,0,5.5,Loyal,86.57954545454545,High,5544.0,1.0305229936880071,1,7,1,1,1,1,High,2,1,1,0,0,1,3,0,0,Adult with Family,1,0,2857.125,0.0833333333333333,1,0,Loyal Premium
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,4+ Years,0,5.416666666666667,Loyal,109.33846153846154,High,7218.25,0.9844512934169062,1,7,1,1,1,1,High,0,0,1,0,1,0,1,0,0,Adult Alone,4,0,1421.4,0.0630346690679874,1,0,Loyal Premium
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,4+ Years,0,6.0,Loyal,103.59791666666666,High,7264.8,1.0265972088414217,1,6,1,1,1,1,High,2,1,1,0,1,0,1,0,0,Adult Alone,1,0,3729.525,0.0594648166501486,1,0,Loyal Premium
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,0-1 Year,1,1.0,Growing,77.27916666666667,High,947.4,0.9778047237452552,0,3,1,1,0,1,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,8,1,103.03888888888888,0.0379987333755541,3,1,High-Risk New
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,4+ Years,0,5.916666666666667,Loyal,66.8830985915493,Medium,4746.349999999999,1.0002843691743817,1,5,1,1,0,1,High,1,1,1,0,1,1,3,0,0,Adult with Family,0,0,4748.7,0.0747943156320119,1,0,Loyal Premium
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,0-1 Year,1,0.4166666666666667,New,22.77,Low,105.25,1.0715294117647058,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,14.23125,0.0475059382422802,3,1,High-Risk New
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,4+ Years,0,4.333333333333333,Loyal,21.29230769230769,Low,1092.0,1.0129917657822507,0,1,0,1,0,0,Low,2,1,0,0,1,0,1,0,0,Adult Alone,1,0,553.6,0.0476190476190476,2,0,Budget Committed
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,2-4 Years,0,2.083333333333333,Mature,100.58,High,2462.5,1.0207022528922265,0,6,1,1,1,1,High,0,0,1,1,0,1,2,0,0,Senior with Family,7,1,314.3125,0.0609137055837563,0,1,At-Risk Mid-Tier
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0-1 Year,1,0.0833333333333333,New,20.2,Low,20.2,0.9528301886792452,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,2.525,0.0495049504950495,3,0,High-Risk New
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0-1 Year,1,0.0833333333333333,New,19.45,Low,19.45,0.9511002444987776,0,1,0,1,0,0,Low,0,0,0,1,0,1,3,0,0,Adult with Family,9,1,1.945,0.0514138817480719,3,0,High-Risk New
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,2-4 Years,0,3.1666666666666665,Mature,94.88421052631578,High,3610.0,0.9985045693713652,0,5,1,1,1,1,High,1,1,0,0,1,0,1,0,0,Adult Alone,2,0,1201.8666666666666,0.0526315789473684,1,0,Loyal Premium
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,4+ Years,0,5.5,Loyal,45.86742424242424,Medium,3006.3,1.0066338576131415,0,4,1,0,1,1,Medium,1,1,0,0,1,1,2,0,0,Senior with Family,0,0,3027.25,0.0878155872667398,1,0,Loyal Premium
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,4+ Years,0,5.666666666666667,Loyal,111.93897058823528,High,7480.0,1.0174909771420932,1,7,1,1,1,1,High,2,1,1,0,1,1,2,0,0,Adult with Family,1,0,3805.925,0.0636363636363636,1,1,Loyal Premium
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0-1 Year,1,0.4166666666666667,New,20.04,Low,121.5,0.8179591836734694,0,1,1,0,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,12.525,0.0411522633744856,3,0,High-Risk New
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,4+ Years,0,6.0,Loyal,101.43125,High,7498.8,0.9737659670924558,1,6,1,1,1,1,High,1,1,1,1,0,1,3,0,0,Adult with Family,3,0,1825.7625,0.0576092174747959,1,0,Loyal Premium
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,2-4 Years,0,2.6666666666666665,Mature,28.9890625,Low,964.8,0.9604990681300476,0,2,1,0,0,1,Low,1,1,0,0,0,0,1,0,0,Adult Alone,2,0,309.21666666666664,0.066334991708126,0,0,At-Risk Mid-Tier
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,2-4 Years,0,3.583333333333333,Mature,91.19302325581396,High,4057.05,0.9663015487734258,1,4,1,1,1,0,Medium,1,1,0,0,0,0,1,0,0,Adult Alone,2,0,1307.1,0.0423953365129835,0,0,At-Risk Mid-Tier
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,4+ Years,0,6.0,Loyal,18.93402777777778,Low,1396.8,0.9752825869223064,0,1,0,1,0,0,Low,2,1,0,0,1,1,3,0,0,Adult with Family,1,0,681.625,0.0515463917525773,2,0,Budget Committed
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,4+ Years,0,4.583333333333333,Loyal,95.25272727272728,High,5321.25,0.9843393301705106,1,5,1,1,1,1,High,0,0,1,1,0,1,2,0,0,Adult with Family,6,1,748.4142857142857,0.0516795865633074,0,1,At-Risk Mid-Tier
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,4+ Years,0,4.333333333333333,Loyal,58.50480769230769,Medium,3013.4,1.0092389861995754,0,5,1,1,0,1,High,1,1,0,0,1,0,1,0,0,Adult Alone,0,0,3042.25,0.086281276962899,1,0,Loyal Premium
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,2-4 Years,0,3.583333333333333,Mature,91.95581395348836,High,3940.95,1.0030822308755818,1,5,1,1,1,1,High,0,0,1,1,0,0,1,0,0,Adult Alone,7,1,494.2625,0.0545553737043098,0,0,At-Risk Mid-Tier
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,2-4 Years,0,3.083333333333333,Mature,77.51756756756757,High,2830.5,1.0129436694331626,0,2,1,1,0,0,Low,0,0,1,1,0,1,2,0,0,Senior with Family,7,1,358.51875,0.0261437908496732,0,1,At-Risk Mid-Tier
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,4+ Years,0,5.333333333333333,Loyal,53.4921875,Medium,3494.4,0.9794301081421296,0,5,1,0,1,0,High,2,1,1,1,0,1,3,0,0,Adult with Family,2,0,1141.1666666666667,0.0915750915750915,1,0,Loyal Premium
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0-1 Year,1,0.25,New,82.8,High,269.54999999999995,0.9181297357235264,0,5,1,1,1,1,High,0,0,0,1,0,1,3,0,0,Adult with Family,9,1,24.84,0.0556483027267668,3,0,High-Risk New
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,2-4 Years,0,3.0,Mature,31.2875,Low,1117.8,1.006748301751877,0,2,1,0,0,1,Low,2,1,0,0,1,0,1,0,0,Adult Alone,2,0,375.45,0.0644122383252818,2,0,Budget Committed
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0-1 Year,1,0.8333333333333334,Growing,106.465,High,1002.5,1.0609367214748382,0,5,1,1,1,1,High,0,0,1,1,0,1,3,0,0,Adult with Family,9,1,106.465,0.0498753117206982,3,1,High-Risk New
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,2-4 Years,0,3.4166666666666665,Mature,20.36951219512195,Low,846.65,0.9852533474901196,0,1,0,1,0,0,Low,2,1,0,0,0,0,1,0,0,Adult Alone,2,0,278.3833333333333,0.0484261501210653,2,0,Budget Committed
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,2-4 Years,0,2.25,Mature,79.68888888888888,High,2300.4,0.9349091857130442,0,4,1,1,0,0,Medium,0,0,1,0,1,1,3,0,0,Adult with Family,5,0,358.6,0.0469483568075117,0,0,At-Risk Mid-Tier
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,4+ Years,0,4.666666666666667,Loyal,98.49017857142856,High,5588.8,0.986698987441411,1,5,1,1,1,1,High,1,1,1,0,1,1,3,0,0,Adult with Family,1,0,2757.725,0.0501002004008016,1,0,Loyal Premium
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0-1 Year,1,0.5,New,18.791666666666668,Low,124.2,0.90055910543131,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,14.09375,0.0483091787439613,3,0,High-Risk New
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0-1 Year,1,0.25,New,76.51666666666667,High,223.2,1.0238626226583407,0,2,1,1,0,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,22.955,0.0268817204301075,3,1,High-Risk New
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0-1 Year,1,0.5833333333333334,Growing,50.05,Medium,354.90000000000003,0.9844057319471762,0,3,1,1,0,1,Medium,0,0,0,0,0,1,3,0,0,Adult with Family,6,1,50.05,0.059171597633136,3,0,High-Risk New
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0-1 Year,1,0.3333333333333333,New,15.725,Low,83.4,0.745260663507109,0,1,0,1,0,0,Low,0,0,0,0,0,1,3,0,0,Adult with Family,7,1,7.8625,0.0479616306954436,3,0,High-Risk New
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,2-4 Years,0,2.75,Mature,91.7469696969697,High,2935.35,1.0310930236518128,0,5,1,1,1,1,High,2,1,1,1,0,0,1,0,0,Adult Alone,4,0,605.53,0.0562113546936481,0,0,At-Risk Mid-Tier
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,2-4 Years,0,2.25,Mature,79.0925925925926,High,2107.35,1.0128773685583514,0,3,1,1,0,1,Medium,0,0,1,1,0,0,1,0,1,Senior Alone,6,1,305.07142857142856,0.0384368994234465,0,1,At-Risk Mid-Tier
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,4+ Years,0,6.0,Loyal,23.94375,Low,1695.6,1.0161204762466107,0,1,0,1,0,0,Low,2,1,1,0,1,1,2,0,0,Adult with Family,1,0,861.975,0.0424628450106157,2,0,Budget Committed
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0-1 Year,1,0.0833333333333333,New,19.75,Low,19.75,0.9518072289156626,0,1,0,1,0,0,Low,0,0,0,0,0,0,1,0,0,Adult Alone,7,1,2.46875,0.050632911392405,3,0,High-Risk New
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,4+ Years,0,5.916666666666667,Loyal,56.131690140845066,Medium,4007.95,0.9941131717781464,1,5,1,0,1,1,High,1,1,1,1,0,0,1,0,1,Senior Alone,2,0,1328.45,0.0885739592559787,1,0,Loyal Premium
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,1-2 Years,0,1.0833333333333333,Growing,93.51153846153846,High,1117.35,1.0870031743193096,0,3,1,1,1,0,Medium,0,0,1,1,0,0,1,0,0,Adult Alone,8,1,135.07222222222222,0.0349040139616055,0,0,At-Risk Mid-Tier
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,2-4 Years,0,2.083333333333333,Mature,60.106,Medium,1465.0,1.025,0,6,1,0,1,1,High,0,0,1,0,1,1,3,0,0,Adult with Family,4,0,300.53000000000003,0.1023890784982935,0,1,At-Risk Mid-Tier
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,4+ Years,0,5.583333333333333,Loyal,48.65820895522388,Medium,3386.85,0.9622917189367888,0,3,1,1,0,0,Medium,2,1,0,0,1,0,1,0,0,Adult Alone,0,0,3260.1,0.059347181008902,1,0,Loyal Premium
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0-1 Year,1,0.0833333333333333,New,35.45,Medium,35.45,0.9725651577503428,0,2,1,0,1,0,Low,0,0,1,1,0,0,1,0,0,Adult Alone,9,1,3.5450000000000004,0.0564174894217207,3,1,High-Risk New
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0-1 Year,1,0.1666666666666666,New,40.625,Medium,88.7,0.9057971014492754,0,2,1,1,0,0,Low,0,0,0,1,0,0,1,0,0,Adult Alone,9,1,8.125,0.0450958286358511,3,1,High-Risk New
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,2-4 Years,0,3.583333333333333,Mature,27.632558139534886,Low,1105.1,1.0742247536389116,0,1,0,1,0,0,Low,2,1,1,0,1,0,1,0,0,Adult Alone,2,0,396.06666666666666,0.0389105058365758,2,0,Budget Committed
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,1-2 Years,0,1.9166666666666667,Growing,77.32608695652173,High,1725.0,1.0304171494785632,0,3,1,1,0,1,Medium,0,0,1,0,1,0,1,0,0,Adult Alone,5,0,296.4166666666667,0.04,0,0,At-Risk Mid-Tier
